Date,Open,High,Low,Close,Adj Close,Volume
2021-01-01,0.926569,0.927228,0.921591,0.926561,0.926561,0
2021-01-04,0.924283,0.926621,0.922747,0.924230,0.924230,0
2021-01-05,0.925952,0.926733,0.924214,0.926140,0.926140,0
2021-01-06,0.925790,0.926012,0.923020,0.925660,0.925660,0
2021-01-07,0.922986,0.923762,0.920387,0.922875,0.922875,0
2021-01-08,0.920615,0.924052,0.920387,0.920683,0.920683,0
2021-01-11,0.924445,0.924573,0.922407,0.924360,0.924360,0
2021-01-12,0.924044,0.925206,0.922787,0.924214,0.924214,0
2021-01-13,0.924351,0.927180,0.923575,0.924232,0.924232,0
2021-01-14,0.926740,0.927911,0.924403,0.926767,0.926767,0
2021-01-15,0.926346,0.930085,0.926012,0.926183,0.926183,0
2021-01-18,0.928522,0.930925,0.928074,0.927730,0.927730,0
2021-01-19,0.929250,0.929454,0.927472,0.929023,0.929023,0
2021-01-20,0.927480,0.928660,0.926441,0.927609,0.927609,0
2021-01-21,0.928221,0.929619,0.926956,0.928040,0.928040,0
2021-01-22,0.928272,0.928997,0.926876,0.928074,0.928074,0
2021-01-25,0.927900,0.928462,0.926526,0.927990,0.927990,0
2021-01-26,0.927128,0.928367,0.925910,0.927179,0.927179,0
2021-01-27,0.927154,0.930120,0.926906,0.927042,0.927042,0
2021-01-28,0.929023,0.929973,0.926870,0.929023,0.929023,0
2021-01-29,0.928410,0.929256,0.925069,0.928350,0.928350,0
2021-02-01,0.925155,0.925290,0.923515,0.925206,0.925206,0
2021-02-02,0.924160,0.925874,0.923105,0.924160,0.924160,0
2021-02-03,0.925110,0.926192,0.924260,0.925110,0.925110,0
2021-02-04,0.924300,0.924890,0.923788,0.924214,0.924214,0
2021-02-05,0.924044,0.925181,0.923020,0.924197,0.924197,0
2021-02-08,0.922986,0.923958,0.921927,0.923010,0.923010,0
2021-02-09,0.923233,0.925352,0.922935,0.923216,0.923216,0
2021-02-10,0.924608,0.926956,0.924114,0.924471,0.924471,0
2021-02-11,0.926730,0.926930,0.924798,0.926793,0.926793,0
2021-02-12,0.926046,0.926922,0.924757,0.926055,0.926055,0
2021-02-15,0.924881,0.926346,0.923877,0.924873,0.924873,0
2021-02-16,0.926166,0.926896,0.925051,0.926175,0.926175,0
2021-02-17,0.925660,0.926290,0.923774,0.925523,0.925523,0
2021-02-18,0.923770,0.924214,0.922685,0.923702,0.923702,0
2021-02-19,0.922841,0.922901,0.920351,0.922950,0.922950,0
2021-02-22,0.919530,0.919880,0.916045,0.919560,0.919560,0
2021-02-23,0.917616,0.917861,0.911644,0.917431,0.917431,0
2021-02-24,0.908970,0.908970,0.904462,0.909080,0.909080,0
2021-02-25,0.905961,0.906947,0.901218,0.906170,0.906170,0
2021-02-26,0.908018,0.912617,0.907523,0.907990,0.907990,0
2021-03-01,0.911436,0.912043,0.907112,0.911427,0.911427,0
2021-03-02,0.906947,0.908700,0.904486,0.906865,0.906865,0
2021-03-03,0.904159,0.904486,0.901859,0.903987,0.903987,0
2021-03-04,0.902071,0.902739,0.896620,0.901876,0.901876,0
2021-03-05,0.899000,0.904396,0.898957,0.899030,0.899030,0
2021-03-08,0.901450,0.902640,0.900362,0.901323,0.901323,0
2021-03-09,0.901226,0.905460,0.899161,0.901242,0.901242,0
2021-03-10,0.905436,0.906470,0.901303,0.905387,0.905387,0
2021-03-11,0.901803,0.904494,0.900486,0.901632,0.901632,0
2021-03-12,0.902283,0.902682,0.899432,0.902421,0.902421,0
2021-03-15,0.900200,0.903987,0.900090,0.900244,0.900244,0
2021-03-16,0.903791,0.907944,0.902706,0.903669,0.903669,0
2021-03-17,0.908273,0.908298,0.903876,0.908100,0.908100,0
2021-03-18,0.904797,0.906314,0.902153,0.904805,0.904805,0
2021-03-19,0.904625,0.905649,0.902802,0.904674,0.904674,0
2021-03-22,0.904650,0.908298,0.903669,0.904830,0.904830,0
2021-03-23,0.907430,0.907430,0.902446,0.907540,0.907540,0
2021-03-24,0.903734,0.904200,0.902714,0.903604,0.903604,0
2021-03-25,0.904077,0.905494,0.903016,0.904159,0.904159,0
2021-03-26,0.903710,0.903857,0.901299,0.903710,0.903710,0
2021-03-29,0.902845,0.905887,0.902527,0.902772,0.902772,0
2021-03-30,0.904814,0.905321,0.903367,0.904650,0.904650,0
2021-03-31,0.905469,0.905559,0.902853,0.905551,0.905551,0
2021-04-01,0.903302,0.903340,0.899281,0.903244,0.903244,0
2021-04-02,0.901160,0.902951,0.900901,0.901144,0.901144,0
2021-04-05,0.902063,0.904880,0.901144,0.901910,0.901910,0
2021-04-06,0.903947,0.905354,0.901574,0.903914,0.903914,0
2021-04-07,0.904241,0.906939,0.903955,0.904609,0.904609,0
2021-04-08,0.906010,0.908579,0.905551,0.906208,0.906208,0
2021-04-09,0.907853,0.909537,0.907441,0.908000,0.908000,0
2021-04-12,0.907985,0.911021,0.907523,0.908100,0.908100,0
2021-04-13,0.910084,0.910341,0.907937,0.910059,0.910059,0
2021-04-14,0.908760,0.909389,0.904511,0.908926,0.908926,0
2021-04-15,0.904167,0.906511,0.903587,0.904306,0.904306,0
2021-04-16,0.906125,0.908604,0.905758,0.906093,0.906093,0
2021-04-19,0.907523,0.909537,0.906668,0.907440,0.907440,0
2021-04-20,0.907548,0.908240,0.904780,0.907359,0.907359,0
