Date,Open,High,Low,Close,Adj Close,Volume
2023-11-13,1.036950,1.037506,1.035076,1.236989,1.236989,0
2023-11-14,1.036635,1.036690,1.033058,1.136600,1.136600,0
2023-11-15,1.033859,1.038980,1.033378,1.033880,1.033880,0
2023-11-16,1.038100,1.038300,1.035400,1.135400,1.135400,0
